SOLARTII_v1_Mass_Dihedral_5deg
T1-20.0 m/s-TriUniform-ThickSurf-x0.64m-z0.0m

 alpha       beta         phi          ctrl         VInf(m/s)
       -5.5            0            0            0           20

CL           CX           CY           CD_inviscid  CD_viscous   Cl           Cm_inviscid  Cm_viscous   Cn_inviscid  Cn_viscous
   -0.52061     0.021592   2.4511e-05    0.0067597     0.014833  -0.00070676     0.014422    0.0030145  -4.4215e-05  -1.1194e-06
CP.x(m)      CP.y(m)      CP.z(m)      NP.x(m)      
    0.65617     0.007562     0.085581            0            0

mass(kg)     CoG.x(m)     CoG.y(m)     CoG.z(m)     CoG_Ixx(kg.m²)  CoG_Iyy(kg.m²)  CoG_Izz(kg.m²)  CoG_Ixz(kg.m²)  
     19.502         0.64  -1.9925e-17     0.017249          100          100          100          100





Main Wing
y(m)         Re           Ai           Cd_i         Cd_v         Cl           CP.x(%)      Trans.top    Trans.bot    Cm_i         Cm_v         Bending.mom  Vd.x         Vd.y         Vd.z         F.x          F.y          F.z        
   5194     0.692390     1.989231     0.230753    -0.274798     0.173732    -0.945676     0.000054    -1.283289
   5195     0.687289     1.991089     0.232577    -0.274798     0.173732    -0.945676     0.000054    -1.996422
   5196     0.679157     1.988671     0.235907    -0.684963     0.244623    -0.686284     0.000027    -1.502993
   5197     0.677618     1.990526     0.238105    -0.684963     0.244623    -0.686284     0.000027    -2.834853
   5198     0.677061     1.990018     0.243888    -0.911296     0.182486     0.369106     0.000039     0.241491
   5199     0.678043     1.987654     0.247480    -0.911296     0.182486     0.369106     0.000039     0.930512
   5200     0.685054     1.989048     0.255794    -0.642679     0.073917     0.762562     0.000062     0.810981
   5201     0.689589     1.986674     0.259846    -0.642679     0.073917     0.762562     0.000062     0.553609
   5202     0.703480     1.988143     0.267969    -0.398234    -0.001492     0.917283     0.000085     0.231419
   5203     0.711361     1.985851     0.271387    -0.398234    -0.001492     0.917283     0.000085     0.045141
   5204     0.731468     1.987535     0.277637    -0.209024    -0.052278     0.976512     0.000106    -0.124900
   5205     0.742250     1.985375     0.279829    -0.209024    -0.052278     0.976512     0.000106    -0.173006
   5206     0.767464     1.987328     0.283487    -0.076778    -0.084262     0.993481     0.000125    -0.221556
   5207     0.780494     1.985304     0.284323    -0.076778    -0.084262     0.993481     0.000125    -0.181411
   5208     0.809330     1.987491     0.285637    -0.003275    -0.100592     0.994922     0.000137    -0.176256
   5209     0.823786     1.985566     0.285490    -0.003275    -0.100592     0.994922     0.000138    -0.126719
   5210     0.854527     1.987919     0.285086     0.044799    -0.110514     0.992864     0.000142    -0.105724
   5211     0.869519     1.986061     0.284202     0.044799    -0.110514     0.992864     0.000143    -0.041728
   5212     0.900343     1.988507     0.282736     0.067771    -0.114947     0.991057     0.000139    -0.016275
   5213     0.914941     1.986675     0.281525     0.067771    -0.114947     0.991057     0.000139     0.047653
   5214     0.944014     1.989130     0.279787     0.070276    -0.115403     0.990830     0.000127     0.070812
   5215     0.957313     1.987283     0.278629     0.070276    -0.115403     0.990830     0.000127     0.129223
   5216     0.982917     1.989675     0.277283     0.053871    -0.112543     0.992185     0.000107     0.148823
   5217     0.994098     1.987780     0.276461     0.053871    -0.112543     0.992185     0.000107     0.195493
   5218     1.014741     1.990062     0.275894     0.020337    -0.106850     0.994067     0.000081     0.216384
   5219     1.023123     1.988106     0.275512     0.020337    -0.106850     0.994067     0.000081     0.245528
   5220     1.037636     1.990271     0.275705    -0.026790    -0.098905     0.994736     0.000050     0.266451
   5221     1.042720     1.988259     0.275642    -0.026790    -0.098905     0.994736     0.000050     0.283888
   5222     1.050328     1.990339     0.276145    -0.076135    -0.090500     0.992982     0.000017     0.288612
   5223     1.051825     1.988298     0.276073    -0.076135    -0.090500     0.992982     0.000017     0.313399
Strip 101
   5224     1.056821     2.018377     0.278994     0.185277     0.071103    -0.980111     0.000217     0.037412
   5225     1.059333     2.044365     0.281354     0.185277     0.071103    -0.980111     0.000213     0.218130
   5226     1.047900     2.018470     0.277066     0.228748     0.062958    -0.971448     0.000641     0.186822
   5227     1.046997     2.044506     0.278541     0.228748     0.062958    -0.971448     0.000631     0.131670
   5228     1.028851     2.018720     0.272367     0.253461     0.058143    -0.965597     0.001031     0.091095
   5229     1.024907     2.044812     0.272903     0.253461     0.058143    -0.965597     0.001014     0.005644
   5230     1.000789     2.019119     0.265076     0.249309     0.058981    -0.966626     0.001358    -0.045757
   5231     0.994325     2.045243     0.265003     0.249309     0.058981    -0.966626     0.001335    -0.144149
   5232     0.965276     2.019584     0.256326     0.223029     0.064432    -0.972680     0.001600    -0.200608
   5233     0.956946     2.045701     0.256146     0.223029     0.064432    -0.972680     0.001574    -0.290761
   5234     0.924287     2.020002     0.247574     0.183383     0.072846    -0.980339     0.001746    -0.343802
   5235     0.914856     2.046080     0.247748     0.183383     0.072846    -0.980339     0.001718    -0.409803
   5236     0.880146     2.020300     0.239907     0.147450     0.080651    -0.985776     0.001794    -0.456701
   5237     0.870473     2.046331     0.240590     0.147450     0.080651    -0.985776     0.001764    -0.531120
   5238     0.835410     2.020451     0.233864     0.105357     0.090003    -0.990353     0.001739    -0.580759
   5239     0.826360     2.046425     0.235262     0.105357     0.090003    -0.990353     0.001711    -0.668320
   5240     0.792653     2.020422     0.230076     0.049577     0.102589    -0.993488     0.001588    -0.720236
   5241     0.785051     2.046330     0.232372     0.049577     0.102589    -0.993488     0.001562    -0.817954
   5242     0.754338     2.020196     0.228981    -0.023141     0.119054    -0.992618     0.001351    -0.868090
   5243     0.748936     2.046042     0.232207    -0.023141     0.119054    -0.992618     0.001329    -0.985785
   5244     0.722703     2.019797     0.230522    -0.118335     0.140331    -0.983008     0.001043    -1.036827
   5245     0.720138     2.045599     0.234515    -0.118335     0.140331    -0.983008     0.001026    -1.245364
   5246     0.699629     2.019285     0.234171    -0.274798     0.173732    -0.945676     0.000685    -1.295873
   5247     0.700378     2.045070     0.238691    -0.274798     0.173732    -0.945676     0.000674    -1.938930
   5248     0.686498     2.018729     0.239294    -0.684963     0.244623    -0.686284     0.000339    -1.494960
   5249     0.690834     2.044514     0.244157    -0.684963     0.244623    -0.686284     0.000334    -2.612347
   5250     0.690287     2.044014     0.249845    -0.911296     0.182486     0.369106     0.000486     0.314868
   5251     0.685394     2.017721     0.250765    -0.911296     0.182486     0.369106     0.000494     0.908124
   5252     0.698170     2.043055     0.261613    -0.642679     0.073917     0.762562     0.000770     0.805400
   5253     0.696849     2.016747     0.263049    -0.642679     0.073917     0.762562     0.000783     0.562148
   5254     0.716370     2.042159     0.273653    -0.398234    -0.001492     0.917283     0.001056     0.229332
   5255     0.718466     2.015929     0.274520    -0.398234    -0.001492     0.917283     0.001074     0.056648
   5256     0.744024     2.041558     0.283217    -0.209024    -0.052278     0.976512     0.001328    -0.122275
   5257     0.749144     2.015456     0.282915    -0.209024    -0.052278     0.976512     0.001351    -0.165831
   5258     0.779597     2.041352     0.289007    -0.076778    -0.084262     0.993481     0.001560    -0.217366
   5259     0.787135     2.015385     0.287387    -0.076778    -0.084262     0.993481     0.001586    -0.179249
   5260     0.820979     2.041514     0.291138    -0.003275    -0.100592     0.994922     0.001718    -0.173145
   5261     0.830144     2.015644     0.288552    -0.003275    -0.100592     0.994922     0.001747    -0.126795
   5262     0.865658     2.041936     0.290596     0.044799    -0.110514     0.992864     0.001780    -0.103040
   5263     0.875585     2.016136     0.287276     0.044799    -0.110514     0.992864     0.001810    -0.043322
   5264     0.910954     2.042518     0.288275     0.067771    -0.114947     0.991057     0.001734    -0.014119
   5265     0.920720     2.016746     0.284618     0.067771    -0.114947     0.991057     0.001763     0.046016
   5266     0.954133     2.043134     0.285360     0.070276    -0.115403     0.990830     0.001582     0.072697
   5267     0.962829     2.017350     0.281740     0.070276    -0.115403     0.990830     0.001609     0.130168
   5268     0.992603     2.043672     0.282882     0.053871    -0.112543     0.992185     0.001334     0.150576
   5269     0.999392     2.017844     0.279584     0.053871    -0.112543     0.992185     0.001356     0.202525
   5270     1.024079     2.044056     0.281507     0.020337    -0.106850     0.994067     0.001008     0.217226
   5271     1.028247     2.018168     0.278639     0.020337    -0.106850     0.994067     0.001025     0.256490
   5272     1.046730     2.044262     0.281318    -0.026790    -0.098905     0.994736     0.000626     0.269230
   5273     1.047737     2.018321     0.278766    -0.026790    -0.098905     0.994736     0.000637     0.287735
   5274     1.059295     2.044330     0.281753    -0.076135    -0.090500     0.992982     0.000212     0.301972
   5275     1.056802     2.018359     0.279195    -0.076135    -0.090500     0.992982     0.000216     0.004869
Strip 102
   5276     1.069639     2.095657     0.287023     0.185277     0.071103    -0.980111     0.000208     0.039748
   5277     1.072074     2.121005     0.289322     0.185277     0.071103    -0.980111     0.000205     0.217016
   5278     1.060865     2.095748     0.285127     0.228748     0.062958    -0.971448     0.000615     0.185675
   5279     1.059940     2.121144     0.286556     0.228748     0.062958    -0.971448     0.000605     0.130383
   5280     1.042128     2.095994     0.280505     0.253461     0.058143    -0.965597     0.000989     0.090931
   5281     1.038212     2.121445     0.281010     0.253461     0.058143    -0.965597     0.000973     0.004129
   5282     1.014527     2.096387     0.273334     0.249309     0.058981    -0.966626     0.001303    -0.044999
   5283     1.008131     2.121869     0.273239     0.249309     0.058981    -0.966626     0.001281    -0.144752
   5284     0.979598     2.096844     0.264728     0.223029     0.064432    -0.972680     0.001535    -0.199610
   5285     0.971364     2.122319     0.264528     0.223029     0.064432    -0.972680     0.001510    -0.290130
   5286     0.939282     2.097255     0.256120     0.183383     0.072846    -0.980339     0.001675    -0.342806
   5287     0.929964     2.122692     0.256267     0.183383     0.072846    -0.980339     0.001648    -0.408548
   5288     0.895866     2.097548     0.248578     0.147450     0.080651    -0.985776     0.001721    -0.455188
   5289     0.886308     2.122939     0.249226     0.147450     0.080651    -0.985776     0.001693    -0.529675
   5290     0.851865     2.097696     0.242635     0.105357     0.090003    -0.990353     0.001669    -0.579125
   5291     0.842917     2.123031     0.243985     0.105357     0.090003    -0.990353     0.001641    -0.666850
   5292     0.809809     2.097668     0.238909     0.049577     0.102589    -0.993488     0.001523    -0.718955
   5293     0.802284     2.122938     0.241143     0.049577     0.102589    -0.993488     0.001499    -0.816589
   5294     0.772123     2.097446     0.237832    -0.023141     0.119054    -0.992618     0.001296    -0.867281
   5295     0.766760     2.122654     0.240980    -0.023141     0.119054    -0.992618     0.001275    -0.984607
   5296     0.741008     2.097053     0.239348    -0.118335     0.140331    -0.983008     0.001001    -1.035740
   5297     0.738434     2.122219     0.243250    -0.118335     0.140331    -0.983008     0.000984    -1.243318
   5298     0.718313     2.096550     0.242937    -0.274798     0.173732    -0.945676     0.000658    -1.292922
   5299     0.718997     2.121699     0.247358    -0.274798     0.173732    -0.945676     0.000647    -1.930908
   5300     0.705398     2.096003     0.247975    -0.684963     0.244623    -0.686284     0.000325    -1.499613
   5301     0.709610     2.121152     0.252735    -0.684963     0.244623    -0.686284     0.000320    -2.598272
   5302     0.709071     2.120660     0.258330    -0.911296     0.182486     0.369106     0.000466     0.322830
   5303     0.704311     2.095011     0.259258    -0.911296     0.182486     0.369106     0.000474     0.915259
